Time,salinity_psu_model,temperature_C_model,Time model_time,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2016,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2017,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2018,Month,Conductivity_microsiemens_cm_av,Conductivity_microsiemens_cm_std,Temp_C_average,Temp_C_std
11/07/2016 05:30,22.2817,29.8606,11/07/2016 04:30,,,,,11/07/2017 04:30,35410.9,31.13,2017,26/07/2018 04:30,40303.6,32.37,2018,July,37857.25,3459.661348,31.75,0.876812409
11/07/2016 06:00,22.1748,29.8095,11/07/2016 05:00,,,,,11/07/2017 05:00,35348.3,31.06,2017,26/07/2018 05:00,40279.2,32.3,2018,July,37813.75,3486.672827,31.68,0.876812409
11/07/2016 06:30,22.1854,29.7504,11/07/2016 05:30,,,,,11/07/2017 05:30,35223.9,30.98,2017,26/07/2018 05:30,39946.4,32.04,2018,July,37585.15,3339.311774,31.51,0.749533188
11/07/2016 07:00,22.2327,29.7,11/07/2016 06:00,,,,,11/07/2017 06:00,35174.3,30.92,2017,26/07/2018 06:00,39796.6,32.01,2018,July,37485.45,3268.459675,31.465,0.770746391
11/07/2016 07:30,22.2971,29.665,11/07/2016 06:30,,,,,11/07/2017 06:30,35112.6,30.91,2017,26/07/2018 06:30,39916.4,32.01,2018,July,37514.5,3396.799555,31.46,0.777817459
11/07/2016 08:00,22.4131,29.7179,11/07/2016 07:00,,,,,11/07/2017 07:00,35063.4,30.87,2017,26/07/2018 07:00,36255.8,31.81,2018,July,35659.6,843.1541259,31.34,0.664680374
11/07/2016 08:30,22.2322,29.6784,11/07/2016 07:30,,,,,11/07/2017 07:30,35002.1,30.77,2017,26/07/2018 07:30,36748.6,31.81,2018,July,35875.35,1234.961993,31.29,0.735391052
11/07/2016 09:00,21.8002,29.6072,11/07/2016 08:00,,,,,11/07/2017 08:00,34941,30.7,2017,26/07/2018 08:00,38150.3,31.88,2018,July,36545.65,2269.317793,31.29,0.834386002
11/07/2016 09:30,21.2086,29.526,11/07/2016 08:30,,,,,11/07/2017 08:30,34843.7,30.6,2017,26/07/2018 08:30,38852.8,31.99,2018,July,36848.25,2834.861796,31.295,0.982878426
11/07/2016 10:00,20.6142,29.4549,11/07/2016 09:00,,,,,11/07/2017 09:00,34783.1,30.64,2017,26/07/2018 09:00,39958.4,32.16,2018,July,37370.75,3659.489725,31.4,1.074802307
11/07/2016 10:30,20.308,29.4318,11/07/2016 09:30,,,,,11/07/2017 09:30,34646.7,30.63,2017,26/07/2018 09:30,40109.3,32.11,2018,July,37378,3862.641503,31.37,1.046518036
11/07/2016 11:00,20.4495,29.4264,11/07/2016 10:00,,,,,11/07/2017 10:00,34499.4,30.63,2017,26/07/2018 10:00,40218.4,32.02,2018,July,37358.9,4043.943682,31.325,0.982878426
11/07/2016 11:30,20.9211,29.4099,11/07/2016 10:30,,,,,11/07/2017 10:30,34306.3,30.66,2017,26/07/2018 10:30,40163.8,31.86,2018,July,37235.05,4141.877971,31.26,0.848528137
11/07/2016 12:00,20.9179,29.157,11/07/2016 11:00,,,,,11/07/2017 11:00,34127.1,30.55,2017,26/07/2018 11:00,40109.3,31.78,2018,July,37118.2,4230.054186,31.165,0.869741341
11/07/2016 12:30,21.0218,29.1129,11/07/2016 11:30,,,,,11/07/2017 11:30,33911.4,30.38,2017,26/07/2018 11:30,40157.7,31.7,2018,July,37034.55,4416.801087,31.04,0.933380951
11/07/2016 13:00,21.1195,29.1732,11/07/2016 12:00,,,,,11/07/2017 12:00,33808.5,30.47,2017,26/07/2018 12:00,40079,31.64,2018,July,36943.75,4433.913071,31.055,0.827314934
11/07/2016 13:30,20.8563,29.2946,11/07/2016 12:30,,,,,11/07/2017 12:30,33706.1,30.6,2017,26/07/2018 12:30,40163.8,31.64,2018,July,36934.95,4566.283461,31.12,0.735391052
11/07/2016 14:00,20.4411,29.1875,11/07/2016 13:00,,,,,11/07/2017 13:00,33634.5,30.59,2017,26/07/2018 13:00,40230.6,31.58,2018,July,36932.55,4664.147039,31.085,0.700035713
11/07/2016 14:30,20.5541,29.1872,11/07/2016 13:30,,,,,11/07/2017 13:30,33581.9,30.62,2017,26/07/2018 13:30,39994.6,31.41,2018,July,36788.25,4534.463656,31.015,0.558614357
11/07/2016 15:00,21.0185,29.2468,11/07/2016 14:00,,,,,11/07/2017 14:00,33544.5,30.62,2017,26/07/2018 14:00,39540.9,31.25,2018,July,36542.7,4240.095103,30.935,0.445477272
11/07/2016 15:30,21.5783,29.302,11/07/2016 14:30,,,,,11/07/2017 14:30,33552,30.6,2017,26/07/2018 14:30,39393.5,31.28,2018,July,36472.75,4130.564262,30.94,0.480832611
11/07/2016 16:00,22.1851,29.3374,11/07/2016 15:00,,,,,11/07/2017 15:00,33581.9,30.6,2017,26/07/2018 15:00,38956.5,31.37,2018,July,36269.2,3800.416106,30.985,0.544472222
11/07/2016 16:30,22.8048,29.3661,11/07/2016 15:30,,,,,11/07/2017 15:30,33634.5,30.68,2017,26/07/2018 15:30,38755.2,31.48,2018,July,36194.85,3620.881694,31.08,0.565685425
11/07/2016 17:00,23.3555,29.4367,11/07/2016 16:00,,,,,11/07/2017 16:00,33679.7,30.85,2017,26/07/2018 16:00,38806.8,31.57,2018,July,36243.25,3625.407178,31.21,0.509116882
11/07/2016 17:30,23.748,29.5331,11/07/2016 16:30,,,,,11/07/2017 16:30,33778.1,31.05,2017,26/07/2018 16:30,38521.6,31.76,2018,July,36149.85,3354.161017,31.405,0.502045815
11/07/2016 18:00,23.885,29.6342,11/07/2016 17:00,,,,,11/07/2017 17:00,33797.1,31.25,2017,26/07/2018 17:00,38487.6,31.86,2018,July,36142.35,3316.684357,31.555,0.431335137
11/07/2016 18:30,23.6505,29.766,11/07/2016 17:30,,,,,11/07/2017 17:30,33850.4,31.41,2017,26/07/2018 17:30,38515.9,31.98,2018,July,36183.15,3299.006688,31.695,0.403050865
11/07/2016 19:00,23.189,29.946,11/07/2016 18:00,,,,,11/07/2017 18:00,33869.4,31.55,2017,26/07/2018 18:00,38578.4,32.03,2018,July,36223.9,3329.765833,31.79,0.339411255
11/07/2016 19:30,23.0014,30.1472,11/07/2016 18:30,,,,,11/07/2017 18:30,33766.7,31.38,2017,26/07/2018 18:30,38606.8,32.13,2018,July,36186.75,3422.467532,31.755,0.530330086
11/07/2016 20:00,23.2933,30.3449,11/07/2016 19:00,,,,,11/07/2017 19:00,33630.8,31.18,2017,26/07/2018 19:00,38680.9,32.2,2018,July,36155.85,3570.959956,31.69,0.721248917
11/07/2016 20:30,23.7946,30.4634,11/07/2016 19:30,,,,,11/07/2017 19:30,33649.6,31.35,2017,26/07/2018 19:30,38686.6,32.32,2018,July,36168.1,3561.696857,31.835,0.685893578
11/07/2016 21:00,24.0967,30.5692,11/07/2016 20:00,,,,,11/07/2017 20:00,33578.2,31.2,2017,26/07/2018 20:00,38778.2,32.45,2018,July,36178.2,3676.955262,31.825,0.883883476
11/07/2016 21:30,24.4429,30.6034,11/07/2016 20:30,,,,,11/07/2017 20:30,33488.5,31.06,2017,26/07/2018 20:30,38852.8,32.45,2018,July,36170.65,3793.132906,31.755,0.982878426
11/07/2016 22:00,24.7641,30.6084,11/07/2016 21:00,,,,,11/07/2017 21:00,33451.2,30.95,2017,26/07/2018 21:00,39862.4,32.13,2018,July,36656.8,4533.402996,31.54,0.834386002
11/07/2016 22:30,24.9856,30.6047,11/07/2016 21:30,,,,,11/07/2017 21:30,33507.1,30.98,2017,26/07/2018 21:30,39754.8,32.27,2018,July,36630.95,4417.791037,31.625,0.912167748
11/07/2016 23:00,25.1057,30.6038,11/07/2016 22:00,,,,,11/07/2017 22:00,33514.6,30.96,2017,26/07/2018 22:00,39982.5,32.11,2018,July,36748.55,4573.49595,31.535,0.813172798
11/07/2016 23:30,25.0991,30.595,11/07/2016 22:30,,,,,11/07/2017 22:30,33488.5,30.87,2017,26/07/2018 22:30,40182,32.27,2018,July,36835.25,4733.01924,31.57,0.989949494
12/07/2016 00:00,24.9691,30.545,11/07/2016 23:00,,,,,11/07/2017 23:00,33514.6,30.84,2017,26/07/2018 23:00,40297.5,32.57,2018,July,36906.05,4796.234586,31.705,1.223294731
12/07/2016 00:30,24.6603,30.521,11/07/2016 23:30,,,,,11/07/2017 23:30,33540.8,30.83,2017,26/07/2018 23:30,40364.7,32.86,2018,July,36952.75,4825.225964,31.845,1.435426766
12/07/2016 01:00,24.0662,30.4874,12/07/2016 00:00,,,,,12/07/2017 00:00,33634.5,30.84,2017,27/07/2018 00:00,40419.7,32.62,2018,July,37027.1,4797.860932,31.73,1.258650071
12/07/2016 01:30,23.2343,30.381,12/07/2016 00:30,,,,,12/07/2017 00:30,33744,31.08,2017,27/07/2018 00:30,40438.1,32.76,2018,July,37091.05,4733.443504,31.92,1.187939392
12/07/2016 02:00,22.3195,30.2755,12/07/2016 01:00,,,,,12/07/2017 01:00,33888.5,31.31,2017,27/07/2018 01:00,40438.1,32.67,2018,July,37163.3,4631.266574,31.99,0.961665222
12/07/2016 02:30,21.3719,30.1665,12/07/2016 01:30,,,,,12/07/2017 01:30,33999.7,31.35,2017,27/07/2018 01:30,40419.7,32.72,2018,July,37209.7,4539.625535,32.035,0.96873629
12/07/2016 03:00,20.4411,30.065,12/07/2016 02:00,,,,,12/07/2017 02:00,33988.1,31.26,2017,27/07/2018 02:00,40591.8,32.73,2018,July,37289.95,4669.521051,31.995,1.039446968
12/07/2016 03:30,19.6357,29.9776,12/07/2016 02:30,,,,,12/07/2017 02:30,33980.5,31.23,2017,27/07/2018 02:30,40536.4,32.62,2018,July,37258.45,4635.721347,31.925,0.982878426
12/07/2016 04:00,19.0951,29.9092,12/07/2016 03:00,,,,,12/07/2017 03:00,34131,31.39,2017,27/07/2018 03:00,40493.3,32.55,2018,July,37312.15,4498.825474,31.97,0.820243866
12/07/2016 04:30,18.8387,29.8349,12/07/2016 03:30,,,,,12/07/2017 03:30,34216.5,31.52,2017,27/07/2018 03:30,40419.7,32.48,2018,July,37318.1,4386.324785,32,0.67882251
12/07/2016 05:00,18.585,29.6853,12/07/2016 04:00,,,,,12/07/2017 04:00,34318.1,31.6,2017,27/07/2018 04:00,40321.9,32.4,2018,July,37320,4245.327693,32,0.565685425
12/07/2016 05:30,18.4448,29.5655,12/07/2016 04:30,,,,,12/07/2017 04:30,34416.4,31.64,2017,27/07/2018 04:30,40419.7,32.31,2018,July,37418.05,4244.974139,31.975,0.473761543
12/07/2016 06:00,18.4324,29.4897,12/07/2016 05:00,,,,,12/07/2017 05:00,34365.2,31.63,2017,27/07/2018 05:00,40248.8,32.2,2018,July,37307,4160.333458,31.915,0.403050865
12/07/2016 06:30,18.7185,29.5027,12/07/2016 05:30,,,,,12/07/2017 05:30,34384.9,31.54,2017,27/07/2018 05:30,40291.4,32.13,2018,July,37338.15,4176.526203,31.835,0.417193001
12/07/2016 07:00,19.0755,29.4063,12/07/2016 06:00,,,,,12/07/2017 06:00,34349.5,31.42,2017,27/07/2018 06:00,40182,32.06,2018,July,37265.75,4124.200301,31.74,0.45254834
12/07/2016 07:30,20.2725,29.8784,12/07/2016 06:30,,,,,12/07/2017 06:30,34282.9,31.35,2017,27/07/2018 06:30,39725,31.94,2018,July,37003.95,3848.145814,31.645,0.417193001
12/07/2016 08:00,20.5901,29.9057,12/07/2016 07:00,,,,,12/07/2017 07:00,34216.5,31.29,2017,27/07/2018 07:00,39754.8,31.9,2018,July,36985.65,3916.169486,31.595,0.431335137
12/07/2016 08:30,20.8626,29.9234,12/07/2016 07:30,,,,,12/07/2017 07:30,34158.1,31.23,2017,27/07/2018 07:30,35995.9,31.71,2018,July,35077,1299.520842,31.47,0.339411255
12/07/2016 09:00,21.1504,29.9361,12/07/2016 08:00,,,,,12/07/2017 08:00,34138.7,31.2,2017,27/07/2018 08:00,34633.2,31.7,2018,July,34385.95,349.6643033,31.45,0.353553391
12/07/2016 09:30,21.543,29.9499,12/07/2016 08:30,,,,,12/07/2017 08:30,34138.7,31.22,2017,27/07/2018 08:30,35436,31.78,2018,July,34787.35,917.3296272,31.5,0.395979797
12/07/2016 10:00,22.0416,29.9521,12/07/2016 09:00,,,,,12/07/2017 09:00,34138.7,31.23,2017,27/07/2018 09:00,37241.9,31.86,2018,July,35690.3,2194.293763,31.545,0.445477272
12/07/2016 10:30,22.4747,29.8897,12/07/2016 09:30,,,,,12/07/2017 09:30,34092.2,31.16,2017,27/07/2018 09:30,37839.8,31.88,2018,July,35966,2649.953373,31.52,0.509116882
12/07/2016 11:00,22.7058,29.7721,12/07/2016 10:00,,,,,12/07/2017 10:00,34026.6,31.06,2017,27/07/2018 10:00,38340.8,31.83,2018,July,36183.7,3050.600075,31.445,0.544472222
12/07/2016 11:30,22.8034,29.6415,12/07/2016 10:30,,,,,12/07/2017 10:30,33869.4,30.97,2017,27/07/2018 10:30,38465,31.71,2018,July,36167.2,3249.579924,31.34,0.523259018
12/07/2016 12:00,22.7131,29.5133,12/07/2016 11:00,,,,,12/07/2017 11:00,33804.7,30.91,2017,27/07/2018 11:00,38397.2,31.58,2018,July,36100.95,3247.387893,31.245,0.473761543
12/07/2016 12:30,22.4625,29.4376,12/07/2016 11:30,,,,,12/07/2017 11:30,33706.1,30.85,2017,27/07/2018 11:30,38357.7,31.5,2018,July,36031.9,3289.177903,31.175,0.459619408
12/07/2016 13:00,22.089,29.3355,12/07/2016 12:00,,,,,12/07/2017 12:00,33552,30.88,2017,27/07/2018 12:00,38618.2,31.47,2018,July,36085.1,3582.344375,31.175,0.417193001
12/07/2016 13:30,21.6781,29.2557,12/07/2016 12:30,,,,,12/07/2017 12:30,33469.9,30.91,2017,27/07/2018 12:30,38726.6,31.39,2018,July,36098.25,3717.048217,31.15,0.339411255
12/07/2016 14:00,21.3152,29.1869,12/07/2016 13:00,,,,,12/07/2017 13:00,33343.8,30.93,2017,27/07/2018 13:00,38743.8,31.34,2018,July,36043.8,3818.376618,31.135,0.28991378
12/07/2016 14:30,21.1083,29.1092,12/07/2016 13:30,,,,,12/07/2017 13:30,33248,30.97,2017,27/07/2018 13:30,38340.8,31.15,2018,July,35794.4,3601.153415,31.06,0.127279221
12/07/2016 15:00,21.1336,29.038,12/07/2016 14:00,,,,,12/07/2017 14:00,33185.7,30.96,2017,27/07/2018 14:00,38459.3,31.2,2018,July,35822.5,3728.998321,31.08,0.169705627
12/07/2016 15:30,21.4253,28.9887,12/07/2016 14:30,,,,,12/07/2017 14:30,33185.7,30.96,2017,27/07/2018 14:30,38408.5,31.2,2018,July,35797.1,3693.077297,31.08,0.169705627
12/07/2016 16:00,21.9623,28.9547,12/07/2016 15:00,,,,,12/07/2017 15:00,33160.1,30.97,2017,27/07/2018 15:00,38532.9,31.47,2018,July,35846.5,3799.143314,31.22,0.353553391
12/07/2016 16:30,22.6369,28.9881,12/07/2016 15:30,,,,,12/07/2017 15:30,33229.6,31.02,2017,27/07/2018 15:30,38527.3,31.55,2018,July,35878.45,3746.039595,31.285,0.374766594
12/07/2016 17:00,23.2624,29.0579,12/07/2016 16:00,,,,,12/07/2017 16:00,33306.9,31.14,2017,27/07/2018 16:00,38550,31.62,2018,July,35928.45,3707.431564,31.38,0.339411255
12/07/2016 17:30,23.6998,29.1568,12/07/2016 16:30,,,,,12/07/2017 16:30,33388.1,31.25,2017,27/07/2018 16:30,38601.1,31.72,2018,July,35994.6,3686.14765,31.485,0.332340187
12/07/2016 18:00,23.8377,29.323,12/07/2016 17:00,,,,,12/07/2017 17:00,33432.7,31.39,2017,27/07/2018 17:00,38641,31.75,2018,July,36036.85,3682.824248,31.57,0.254558441
12/07/2016 18:30,23.665,29.5178,12/07/2016 17:30,,,,,12/07/2017 17:30,33510.9,31.62,2017,27/07/2018 17:30,38686.6,31.89,2018,July,36098.75,3659.772567,31.755,0.190918831
12/07/2016 19:00,23.4777,29.7201,12/07/2016 18:00,,,,,12/07/2017 18:00,33600.7,31.81,2017,27/07/2018 18:00,38709.5,31.94,2018,July,36155.1,3612.467124,31.875,0.091923882
12/07/2016 19:30,23.674,30.0022,12/07/2016 18:30,,,,,12/07/2017 18:30,33664.6,31.93,2017,27/07/2018 18:30,38749.5,32.17,2018,July,36207.05,3595.567272,32.05,0.169705627
12/07/2016 20:00,24.2326,30.2587,12/07/2016 19:00,,,,,12/07/2017 19:00,33484.8,31.55,2017,27/07/2018 19:00,38795.4,32.31,2018,July,36140.1,3755.161272,31.93,0.537401154
12/07/2016 20:30,24.7214,30.4102,12/07/2016 19:30,,,,,12/07/2017 19:30,33421.5,31.39,2017,27/07/2018 19:30,38806.8,32.48,2018,July,36114.15,3807.982149,31.935,0.770746391
12/07/2016 21:00,24.9914,30.5457,12/07/2016 20:00,,,,,12/07/2017 20:00,33458.7,31.48,2017,27/07/2018 20:00,39118.7,32.4,2018,July,36288.7,4002.224382,31.94,0.650538239
12/07/2016 21:30,25.3022,30.5941,12/07/2016 20:30,,,,,12/07/2017 20:30,33503.4,31.6,2017,27/07/2018 20:30,39434.7,32.09,2018,July,36469.05,4194.062451,31.845,0.346482323
12/07/2016 22:00,25.5896,30.6104,12/07/2016 21:00,,,,,12/07/2017 21:00,33529.5,31.6,2017,27/07/2018 21:00,39434.7,32.16,2018,July,36482.1,4175.606964,31.88,0.395979797
12/07/2016 22:30,25.806,30.6256,12/07/2016 21:30,,,,,12/07/2017 21:30,33585.7,31.68,2017,27/07/2018 21:30,39334.8,32.57,2018,July,36460.25,4065.227596,32.125,0.629325035
12/07/2016 23:00,25.8909,30.5933,12/07/2016 22:00,,,,,12/07/2017 22:00,33612,31.68,2017,27/07/2018 22:00,39346.5,32.92,2018,July,36479.25,4054.903837,32.3,0.876812409
12/07/2016 23:30,25.9075,30.5529,12/07/2016 22:30,,,,,12/07/2017 22:30,33600.7,31.69,2017,27/07/2018 22:30,39546.8,32.82,2018,July,36573.75,4204.527632,32.255,0.799030663
13/07/2016 00:00,25.9781,30.5085,12/07/2016 23:00,,,,,12/07/2017 23:00,33585.7,31.58,2017,27/07/2018 23:00,39588.3,32.74,2018,July,36587,4244.479165,32.16,0.820243866
13/07/2016 00:30,26.0419,30.6138,12/07/2016 23:30,,,,,12/07/2017 23:30,33593.2,31.46,2017,27/07/2018 23:30,39748.8,32.72,2018,July,36671,4352.666502,32.09,0.890954544
13/07/2016 01:00,25.937,30.6121,13/07/2016 00:00,,,,,13/07/2017 00:00,33559.5,31.25,2017,28/07/2018 00:00,39994.6,32.55,2018,July,36777.05,4550.302848,31.9,0.919238816
13/07/2016 01:30,25.6395,30.5138,13/07/2016 00:30,,,,,13/07/2017 00:30,33604.5,31.2,2017,28/07/2018 00:30,39970.5,32.69,2018,July,36787.5,4501.441769,31.945,1.053589104
13/07/2016 02:00,24.8393,30.3878,13/07/2016 01:00,,,,,13/07/2017 01:00,33732.6,31.27,2017,28/07/2018 01:00,40242.7,32.82,2018,July,36987.65,4603.335856,32.045,1.096015511
13/07/2016 02:30,23.6413,30.2346,13/07/2016 01:30,,,,,13/07/2017 01:30,33934.4,31.51,2017,28/07/2018 01:30,40536.4,32.76,2018,July,37235.4,4668.318969,32.135,0.883883476
13/07/2016 03:00,22.2415,30.082,13/07/2016 02:00,,,,,13/07/2017 02:00,34026.6,31.51,2017,28/07/2018 02:00,40721.6,32.74,2018,July,37374.1,4734.0799,32.125,0.869741341
13/07/2016 03:30,20.9492,29.9537,13/07/2016 02:30,,,,,13/07/2017 02:30,33759.1,31.6,2017,28/07/2018 02:30,40789.9,32.68,2018,July,37274.5,4971.526357,32.14,0.763675324
13/07/2016 04:00,19.9888,29.8488,13/07/2016 03:00,,,,,13/07/2017 03:00,33759.1,31.55,2017,28/07/2018 03:00,40877,32.59,2018,July,37318.05,5033.115358,32.07,0.735391052
13/07/2016 04:30,19.4534,29.7601,13/07/2016 03:30,,,,,13/07/2017 03:30,33793.3,31.51,2017,28/07/2018 03:30,41247.5,32.48,2018,July,37520.4,5270.915368,31.995,0.685893578
13/07/2016 05:00,19.2468,29.6882,13/07/2016 04:00,,,,,13/07/2017 04:00,33819.9,31.54,2017,28/07/2018 04:00,41380.6,32.4,2018,July,37600.25,5346.222241,31.97,0.608111832
13/07/2016 05:30,19.2513,29.6428,13/07/2016 04:30,,,,,13/07/2017 04:30,33766.7,31.48,2017,28/07/2018 04:30,41732.5,32.39,2018,July,37749.6,5632.671198,31.935,0.643467171
13/07/2016 06:00,19.3805,29.6182,13/07/2016 05:00,,,,,13/07/2017 05:00,33747.8,31.42,2017,28/07/2018 05:00,40858.3,32.17,2018,July,37303.05,5027.882768,31.795,0.530330086
13/07/2016 06:30,19.5762,29.6031,13/07/2016 05:30,,,,,13/07/2017 05:30,33721.3,31.37,2017,28/07/2018 05:30,40085.1,32.03,2018,July,36903.2,4499.886134,31.7,0.466690476
13/07/2016 07:00,19.805,29.5841,13/07/2016 06:00,,,,,13/07/2017 06:00,33676,31.39,2017,28/07/2018 06:00,39796.6,31.94,2018,July,36736.3,4327.917765,31.665,0.38890873
13/07/2016 07:30,20.0757,29.5635,13/07/2016 06:30,,,,,13/07/2017 06:30,33585.7,31.42,2017,28/07/2018 06:30,39874.4,31.88,2018,July,36730.05,4446.782415,31.65,0.325269119
13/07/2016 08:00,20.3891,29.5064,13/07/2016 07:00,,,,,13/07/2017 07:00,33548.2,31.43,2017,28/07/2018 07:00,39862.4,31.84,2018,July,36705.3,4464.813638,31.635,0.28991378
13/07/2016 08:30,20.7728,29.4769,13/07/2016 07:30,,,,,13/07/2017 07:30,33548.2,31.42,2017,28/07/2018 07:30,37762.9,31.8,2018,July,35655.55,2980.242951,31.61,0.268700577
13/07/2016 09:00,21.2971,29.5882,13/07/2016 08:00,,,,,13/07/2017 08:00,33484.8,31.43,2017,28/07/2018 08:00,34842.9,31.71,2018,July,34163.85,960.3217195,31.57,0.197989899
13/07/2016 09:30,21.8158,29.7427,13/07/2016 08:30,,,,,13/07/2017 08:30,34578.9,31.44,2017,28/07/2018 08:30,35819.3,31.74,2018,July,35199.1,877.0952514,31.59,0.212132034
13/07/2016 10:00,22.0927,29.7337,13/07/2016 09:00,,,,,13/07/2017 09:00,33961.3,31.42,2017,28/07/2018 09:00,35619.3,31.57,2018,July,34790.3,1172.383043,31.495,0.106066017
13/07/2016 10:30,22.2274,29.6675,13/07/2016 09:30,,,,,13/07/2017 09:30,33850.4,31.31,2017,28/07/2018 09:30,36209.7,31.53,2018,July,35030.05,1668.277029,31.42,0.155563492
13/07/2016 11:00,22.3213,29.5764,13/07/2016 10:00,,,,,13/07/2017 10:00,34204.8,31.23,2017,28/07/2018 10:00,37446.7,31.57,2018,July,35825.75,2292.369474,31.4,0.240416306
13/07/2016 11:30,22.4691,29.4944,13/07/2016 10:30,,,,,13/07/2017 10:30,33193,31.08,2017,28/07/2018 10:30,37784.8,31.53,2018,July,35488.9,3246.892918,31.305,0.318198052
13/07/2016 12:00,22.6696,29.4049,13/07/2016 11:00,,,,,13/07/2017 11:00,33503.4,31.25,2017,28/07/2018 11:00,37675.2,31.37,2018,July,35589.3,2949.90807,31.31,0.084852814
13/07/2016 12:30,23.0167,29.3138,13/07/2016 11:30,,,,,13/07/2017 11:30,33694.8,31.21,2017,28/07/2018 11:30,37719,31.25,2018,July,35706.9,2845.539109,31.23,0.028284271
13/07/2016 13:00,23.6322,29.2591,13/07/2016 12:00,,,,,13/07/2017 12:00,33325.3,31.08,2017,28/07/2018 12:00,38094.6,31.28,2018,July,35709.95,3372.404372,31.18,0.141421356
13/07/2016 13:30,24.4713,29.1825,13/07/2016 12:30,,,,,13/07/2017 12:30,33237,30.97,2017,28/07/2018 12:30,38183.8,31.21,2018,July,35710.4,3497.915825,31.09,0.169705627
13/07/2016 14:00,25.4813,29.0795,13/07/2016 13:00,,,,,13/07/2017 13:00,33029.2,30.92,2017,28/07/2018 13:00,38284.6,31.19,2018,July,35656.9,3716.128978,31.055,0.190918831
13/07/2016 14:30,26.4819,29.0136,13/07/2016 13:30,,,,,13/07/2017 13:30,33029.2,30.89,2017,28/07/2018 13:30,38847,31.32,2018,July,35938.1,4113.805832,31.105,0.304055916
13/07/2016 15:00,27.187,29.0069,13/07/2016 14:00,,,,,13/07/2017 14:00,33273.7,30.96,2017,28/07/2018 14:00,38818.3,31.23,2018,July,36046,3920.624259,31.095,0.190918831
13/07/2016 15:30,27.7031,29.07,13/07/2016 14:30,,,,,13/07/2017 14:30,33778.1,30.98,2017,28/07/2018 14:30,39014.3,31.32,2018,July,36396.2,3702.552528,31.15,0.240416306
13/07/2016 16:00,28.2979,29.1781,13/07/2016 15:00,,,,,13/07/2017 15:00,33850.4,30.93,2017,28/07/2018 15:00,39002.7,31.33,2018,July,36426.55,3643.226269,31.13,0.282842712
13/07/2016 16:30,28.9278,29.2945,13/07/2016 15:30,,,,,13/07/2017 15:30,34189.2,30.95,2017,28/07/2018 15:30,38818.3,31.39,2018,July,36503.75,3273.268001,31.17,0.311126984
13/07/2016 17:00,29.3741,29.3911,13/07/2016 16:00,,,,,13/07/2017 16:00,34467.7,31,2017,28/07/2018 16:00,38950.7,31.44,2018,July,36709.2,3169.9597,31.22,0.311126984
13/07/2016 17:30,29.5343,29.494,13/07/2016 16:30,,,,,13/07/2017 16:30,34989.9,31,2017,28/07/2018 16:30,39142,31.76,2018,July,37065.95,2935.978066,31.38,0.537401154
13/07/2016 18:00,29.2885,29.6045,13/07/2016 17:00,,,,,13/07/2017 17:00,35178.5,31.18,2017,28/07/2018 17:00,39247,31.9,2018,July,37212.75,2876.863939,31.54,0.509116882
13/07/2016 18:30,28.3499,29.766,13/07/2016 17:30,,,,,13/07/2017 17:30,35108.5,31.47,2017,28/07/2018 17:30,39182.8,32.07,2018,July,37145.65,2880.965159,31.77,0.424264069
13/07/2016 19:00,27.2123,29.9855,13/07/2016 18:00,,,,,13/07/2017 18:00,34932.9,31.65,2017,28/07/2018 18:00,38829.8,32.36,2018,July,36881.35,2755.524416,32.005,0.502045815
13/07/2016 19:30,26.5549,30.1732,13/07/2016 18:30,,,,,13/07/2017 18:30,34892.3,31.69,2017,28/07/2018 18:30,38397.2,32.67,2018,July,36644.75,2478.338557,32.18,0.692964646
13/07/2016 20:00,26.3653,30.3816,13/07/2016 19:00,,,,,13/07/2017 19:00,34973.6,31.67,2017,28/07/2018 19:00,38273.4,32.78,2018,July,36623.5,2333.310957,32.225,0.784888527
13/07/2016 20:30,26.2508,30.5604,13/07/2016 19:30,,,,,13/07/2017 19:30,35153.8,31.65,2017,28/07/2018 19:30,38234.2,32.94,2018,July,36694,2178.171729,32.295,0.912167748
13/07/2016 21:00,26.4912,30.6366,13/07/2016 20:00,,,,,13/07/2017 20:00,35286,31.89,2017,28/07/2018 20:00,38374.6,32.99,2018,July,36830.3,2183.970004,32.44,0.777817459
13/07/2016 21:30,26.5498,30.6619,13/07/2016 20:30,,,,,13/07/2017 20:30,35410.9,31.88,2017,28/07/2018 20:30,38431.1,33.18,2018,July,36921,2135.603901,32.53,0.919238816
13/07/2016 22:00,26.4272,30.7463,13/07/2016 21:00,,,,,13/07/2017 21:00,35616.7,31.9,2017,28/07/2018 21:00,38521.6,33.23,2018,July,37069.15,2054.074489,32.565,0.940452019
13/07/2016 22:30,26.5416,30.6311,13/07/2016 21:30,,,,,13/07/2017 21:30,35701.4,31.96,2017,28/07/2018 21:30,38515.9,33.19,2018,July,37108.65,1990.152036,32.575,0.869741341
13/07/2016 23:00,26.5739,30.7155,13/07/2016 22:00,,,,,13/07/2017 22:00,35714.2,32,2017,28/07/2018 22:00,38698,33.19,2018,July,37206.1,2109.865214,32.595,0.84145707
